statename,Districtname,block,pincode,,
Uttar Pradesh,Jhansi,Jhansi,284121,,
Uttar Pradesh,Jhansi,Jhansi,284127,,
Uttar Pradesh,Jhansi,Jhansi,284128,,
Uttar Pradesh,Jhansi,Jhansi,284135,,
Uttar Pradesh,Jhansi,Jhansi,284201,,
Uttar Pradesh,Jhansi,Jhansi,284301,,
Uttar Pradesh,Jhansi,Jhansi,284305,,
Uttar Pradesh,Jhansi,Jhansi,284401,,
Uttar Pradesh,Jhansi,Jhansi,284419,,
Uttar Pradesh,Jhansi,Maruanipur,284302,,
Uttar Pradesh,Jhansi,Mauranipur,284205,,
Uttar Pradesh,Jhansi,Mauranipur,284206,,
Uttar Pradesh,Jhansi,Moth,284304,,
Uttar Pradesh,Jhansi,,284123,,
Uttar Pradesh,Jhansi,,284405,,
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,244102,,
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,244221,,
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,244222,,
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,244225,,
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,244231,,
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,244236,,
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,244241,,
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,244245,,
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,244251,,
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,244501,,
Uttar Pradesh,Jyotiba Phule Nagar,Dhanaura,244223,,
Uttar Pradesh,Jyotiba Phule Nagar,Dhanaura,244235,,
Uttar Pradesh,Jyotiba Phule Nagar,Dhanaura,244242,,
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,244255,,
Uttar Pradesh,Jyotiba Phule Nagar,Sambhl,244304,,
Uttar Pradesh,Kannauj,Kannauj,209720,,
Uttar Pradesh,Kannauj,Kannauj,209722,,
Uttar Pradesh,Kannauj,Kannauj,209723,,
Uttar Pradesh,Kannauj,Kannauj,209725,,
Uttar Pradesh,Kannauj,Kannauj,209726,,
Uttar Pradesh,Kannauj,Kannauj,209727,,
Uttar Pradesh,Kannauj,Kannauj,209728,,
Uttar Pradesh,Kannauj,Kannauj,209729,,
Uttar Pradesh,Kannauj,Kannauj,209731,,
Uttar Pradesh,Kannauj,Kannauj,209732,,
Uttar Pradesh,Kannauj,Kannauj,209733,,
Uttar Pradesh,Kannauj,Kannauj,209734,,
Uttar Pradesh,Kannauj,Kannauj,209735,,
Uttar Pradesh,Kannauj,Kannauj,209736,,
Uttar Pradesh,Kannauj,Kannauj,209738,,
Uttar Pradesh,Kannauj,Kannauj,209747,,
Uttar Pradesh,Kanpur Dehat,Akbarpur,209101,,
Uttar Pradesh,Kanpur Dehat,Amraudha,209112,,
Uttar Pradesh,Kanpur Dehat,Bilhaur,209202,,
Uttar Pradesh,Kanpur Dehat,Chaubepur,209203,,
Uttar Pradesh,Kanpur Dehat,Ghatampur,209206,,
Uttar Pradesh,Kanpur Dehat,Jhinjhak,209302,,
Uttar Pradesh,Kanpur Dehat,Kanpu Dehat,209121,,
Uttar Pradesh,Kanpur Dehat,Kanpur,208001,,
Uttar Pradesh,Kanpur Dehat,Kanpur  Dehat,209208,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209111,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209115,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209204,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209205,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209209,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209210,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209301,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209303,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209306,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209307,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209308,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209310,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209311,,
Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,209312,,
Uttar Pradesh,Kanpur Dehat,Sikandra,209125,,
Uttar Pradesh,Kanpur Nagar,Amour,209401,,
Uttar Pradesh,Kanpur Nagar,Anand Nagar,208011,,
Uttar Pradesh,Kanpur Nagar,Anwarganj,208003,,
Uttar Pradesh,Kanpur Nagar,Armapur,208009,,
Uttar Pradesh,Kanpur Nagar,Arya Nagar,208002,,
Uttar Pradesh,Kanpur Nagar,Ashok Nagar,208012,,
Uttar Pradesh,Kanpur Nagar,Avas Vikas Yojna No. 3,208017,,
Uttar Pradesh,Kanpur Nagar,Baikunthpur,209217,,
Uttar Pradesh,Kanpur Nagar,Barra,208027,,
Uttar Pradesh,Kanpur Nagar,Bhadrsa,209402,,
Uttar Pradesh,Kanpur Nagar,Bhairampur,209305,,
Uttar Pradesh,Kanpur Nagar,Bharu,209214,,
Uttar Pradesh,Kanpur Nagar,Binour,209304,,
Uttar Pradesh,Kanpur Nagar,Cantt.,208004,,
Uttar Pradesh,Kanpur Nagar,Chakeri,208008,,
Uttar Pradesh,Kanpur Nagar,Cod,208013,,
Uttar Pradesh,Kanpur Nagar,Dada Nagar,208022,,
Uttar Pradesh,Kanpur Nagar,Ganga Ganj,208020,,
Uttar Pradesh,Kanpur Nagar,Govind Nagar,208006,,
Uttar Pradesh,Kanpur Nagar,Hal Colony,208007,,
Uttar Pradesh,Kanpur Nagar,Indira Nagar,208026,,
Uttar Pradesh,Kanpur Nagar,Jajmau,208010,,
Uttar Pradesh,Kanpur Nagar,Juhi,208014,,
Uttar Pradesh,Kanpur Nagar,K P University,208024,,
Uttar Pradesh,Kanpur Nagar,Kakadeo,208025,,
Uttar Pradesh,Kanpur Nagar,Kalyanpur,208016,,
Uttar Pradesh,Kanpur Nagar,Kanpur Nagar,208021,,
Uttar Pradesh,Kanpur Nagar,Lajpat Nagar,208005,,
Uttar Pradesh,Kanpur Nagar,Munshipurwa,208023,,
Uttar Pradesh,Kanpur Nagar,New Pac Lines,208015,,
Uttar Pradesh,Kanpur Nagar,Rawatpur Gaon,208019,,
Uttar Pradesh,Kaushambi,Chail,212202,,
Uttar Pradesh,Kaushambi,Karari,212206,,
Uttar Pradesh,Kaushambi,Manjhanpur,212207,,
Uttar Pradesh,Kaushambi,Manjhanpur,212214,,
Uttar Pradesh,Kaushambi,Sirathu,212205,,
Uttar Pradesh,Kheri,Dhaurahara,261502,,
Uttar Pradesh,Kheri,Dhaurahara,262722,,
Uttar Pradesh,Kheri,Dhaurahara,262723,,
Uttar Pradesh,Kheri,Dhaurahara,262724,,
Uttar Pradesh,Kheri,Dhaurahara,262907,,
Uttar Pradesh,Kheri,Gola,262801,,
Uttar Pradesh,Kheri,Gola,262802,,
Uttar Pradesh,Kheri,Gola,262803,,
Uttar Pradesh,Kheri,Gola,262805,,
Uttar Pradesh,Kheri,Gola,262901,,
Uttar Pradesh,Kheri,Lakhimpur,261501,,
Uttar Pradesh,Kheri,Lakhimpur,261506,,
Uttar Pradesh,Kheri,Lakhimpur,262701,,
Uttar Pradesh,Kheri,Lakhimpur,262702,,
Uttar Pradesh,Kheri,Lakhimpur,262721,,
Uttar Pradesh,Kheri,Lakhimpur,262725,,
Uttar Pradesh,Kheri,Lakhimpur,262726,,
Uttar Pradesh,Kheri,Lakhimpur,262728,,
Uttar Pradesh,Kheri,Mohammadi,262804,,
Uttar Pradesh,Kheri,Mohammdi,261505,,
Uttar Pradesh,Kheri,Mohammdi,262727,,
Uttar Pradesh,Kheri,Nighasan,262903,,
Uttar Pradesh,Kheri,Nighasan,262905,,
Uttar Pradesh,Kheri,Nighasan,262906,,
Uttar Pradesh,Kheri,Palia,262902,,
Uttar Pradesh,Kheri,Palia,262904,,
Uttar Pradesh,Kheri,Palia,262908,,
Uttar Pradesh,Kushinagar,Hata,274149,,
Uttar Pradesh,Kushinagar,Hata,274203,,
Uttar Pradesh,Kushinagar,Hata,274206,,
Uttar Pradesh,Kushinagar,Hata,274207,,
Uttar Pradesh,Kushinagar,Hata,274301,,
Uttar Pradesh,Kushinagar,Hata,274305,,
Uttar Pradesh,Kushinagar,Hata,274306,,
Uttar Pradesh,Kushinagar,Kasia,274403,,
Uttar Pradesh,Kushinagar,Padaruna,274304,,
Uttar Pradesh,Kushinagar,Padrauna,274302,,
Uttar Pradesh,Kushinagar,Padrauna,274303,,
Uttar Pradesh,Kushinagar,Padrauna,274802,,
Uttar Pradesh,Kushinagar,Tamkohi,274406,,
Uttar Pradesh,Kushinagar,Tamkuhi,274401,,
Uttar Pradesh,Kushinagar,Tamkuhi,274407,,
Uttar Pradesh,Kushinagar,Tamkuhi,274409,,
Uttar Pradesh,Kushinagar,,274801,,
Uttar Pradesh,Lalitpur,Lalitpur,284122,,
Uttar Pradesh,Lalitpur,Lalitpur,284124,,
Uttar Pradesh,Lalitpur,Lalitpur,284125,,
Uttar Pradesh,Lalitpur,Lalitpur,284136,,
Uttar Pradesh,Lalitpur,Lalitpur,284403,,
Uttar Pradesh,Lalitpur,Lalitpur,284406,,
Uttar Pradesh,Lalitpur,Lalitpur,284501,,
Uttar Pradesh,Lalitpur,Mahroni,284402,,
Uttar Pradesh,Lalitpur,Mahroni,284404,,
Uttar Pradesh,Lalitpur,Talbehat,284126,,
Uttar Pradesh,Lucknow,Bakshi Ka Ta,226203,,
Uttar Pradesh,Lucknow,Bakshi Ka Talab,226201,,
Uttar Pradesh,Lucknow,Bakshi Ka Talab,226202,,
Uttar Pradesh,Lucknow,Lucknow,226001,,
Uttar Pradesh,Lucknow,Lucknow,226002,,
Uttar Pradesh,Lucknow,Lucknow,226003,,
Uttar Pradesh,Lucknow,Lucknow,226004,,
Uttar Pradesh,Lucknow,Lucknow,226005,,
Uttar Pradesh,Lucknow,Lucknow,226006,,
Uttar Pradesh,Lucknow,Lucknow,226007,,
Uttar Pradesh,Lucknow,Lucknow,226008,,
Uttar Pradesh,Lucknow,Lucknow,226009,,
Uttar Pradesh,Lucknow,Lucknow,226010,,
Uttar Pradesh,Lucknow,Lucknow,226011,,
Uttar Pradesh,Lucknow,Lucknow,226012,,
Uttar Pradesh,Lucknow,Lucknow,226013,,
Uttar Pradesh,Lucknow,Lucknow,226014,,
Uttar Pradesh,Lucknow,Lucknow,226015,,
Uttar Pradesh,Lucknow,Lucknow,226016,,
Uttar Pradesh,Lucknow,Lucknow,226017,,
Uttar Pradesh,Lucknow,Lucknow,226018,,
Uttar Pradesh,Lucknow,Lucknow,226019,,
Uttar Pradesh,Lucknow,Lucknow,226020,,
Uttar Pradesh,Lucknow,Lucknow,226021,,
Uttar Pradesh,Lucknow,Lucknow,226022,,
Uttar Pradesh,Lucknow,Lucknow,226023,,
Uttar Pradesh,Lucknow,Lucknow,226024,,
Uttar Pradesh,Lucknow,Lucknow,226025,,
Uttar Pradesh,Lucknow,Lucknow,226026,,
Uttar Pradesh,Lucknow,Lucknow,226028,,
Uttar Pradesh,Lucknow,Lucknow,226029,,
Uttar Pradesh,Lucknow,Lucknow,226030,,
Uttar Pradesh,Lucknow,Lucknow,226101,,
Uttar Pradesh,Lucknow,Lucknow,226401,,
Uttar Pradesh,Lucknow,Malihabad,226102,,
Uttar Pradesh,Lucknow,Malihabad,226103,,
Uttar Pradesh,Lucknow,Malihabad,226104,,
Uttar Pradesh,Lucknow,Mohanlalganj,226301,,
Uttar Pradesh,Lucknow,Mohanlalganj,226302,,
Uttar Pradesh,Lucknow,Mohanlalganj,226303,,
Uttar Pradesh,Lucknow,Mohanlalganj,226501,,
Uttar Pradesh,Lucknow,,226027,,
Uttar Pradesh,Lucknow,,226031,,
Uttar Pradesh,Maharajganj,Campeirganj,273310,,
Uttar Pradesh,Maharajganj,Farenda,273155,,
Uttar Pradesh,Maharajganj,Farenda,273161,,
Uttar Pradesh,Maharajganj,Maharaganj,273302,,
Uttar Pradesh,Maharajganj,Maharaj Ganj Sadar,273151,,
Uttar Pradesh,Maharajganj,Maharajganj,273164,,
Uttar Pradesh,Maharajganj,Mahraganj,273207,,
Uttar Pradesh,Maharajganj,Nachulwa,273305,,
Uttar Pradesh,Maharajganj,Nautanawa,273162,,
Uttar Pradesh,Maharajganj,Nautanwa,273308,,
Uttar Pradesh,Maharajganj,Nichlaul,273304,,
Uttar Pradesh,Maharajganj,Nichlaul,273311,,
Uttar Pradesh,Maharajganj,Pharenda,273309,,
Uttar Pradesh,Mahoba,Hamirpur,210423,,
Uttar Pradesh,Mahoba,Hamirpur,210426,,
Uttar Pradesh,Mahoba,,210433,,
Uttar Pradesh,Mainpuri,Bhgaon,205304,,
Uttar Pradesh,Mainpuri,Bhogaon,205001,,
Uttar Pradesh,Mainpuri,Bhogaon,205301,,
Uttar Pradesh,Mainpuri,Bhogaon,205303,,
Uttar Pradesh,Mainpuri,Bhogaon ,205247,,
Uttar Pradesh,Mainpuri,Bhogaon ,205267,,
Uttar Pradesh,Mainpuri,Kahal,205264,,
Uttar Pradesh,Mainpuri,Karahal,205261,,
Uttar Pradesh,Mainpuri,Karahal,205268,,
Uttar Pradesh,Mainpuri,Mainpuri,205119,,
Uttar Pradesh,Mainpuri,Mainpuri,205121,,
Uttar Pradesh,Mainpuri,Mainpuri,205263,,
Uttar Pradesh,Mainpuri,Mainpuri,205265,,
Uttar Pradesh,Mathura,Chhata,281403,,
Uttar Pradesh,Mathura,Chhata,281404,,
Uttar Pradesh,Mathura,Chhata,281405,,
Uttar Pradesh,Mathura,Chhata,281406,,
Uttar Pradesh,Mathura,Mant,281201,,
Uttar Pradesh,Mathura,Mant,281202,,
Uttar Pradesh,Mathura,Mant,281203,,
Uttar Pradesh,Mathura,Mant,281205,,
Uttar Pradesh,Mathura,Mant,281206,,
Uttar Pradesh,Mathura,Mathura,281003,,
Uttar Pradesh,Mathura,Mathura,281004,,
Uttar Pradesh,Mathura,Mathura,281005,,
Uttar Pradesh,Mathura,Mathura,281006,,
Uttar Pradesh,Mathura,Mathura,281121,,
Uttar Pradesh,Mathura,Mathura,281122,,
Uttar Pradesh,Mathura,Mathura,281123,,
Uttar Pradesh,Mathura,Mathura,281204,,
Uttar Pradesh,Mathura,Mathura,281301,,
Uttar Pradesh,Mathura,Mathura,281303,,
Uttar Pradesh,Mathura,Mathura,281305,,
Uttar Pradesh,Mathura,Mathura,281501,,
Uttar Pradesh,Mathura,Mathura,281502,,
Uttar Pradesh,Mathura,Mathura,281504,,
Uttar Pradesh,Mathura,Sadabad,281302,,
Uttar Pradesh,Mau,Ghoshi,275105,,
Uttar Pradesh,Mau,Ghosi,275303,,
Uttar Pradesh,Mau,Madhuban,221601,,
Uttar Pradesh,Mau,Mau,275103,,
Uttar Pradesh,Mau,Maunath Bhanjan,275102,,
Uttar Pradesh,Mau,Sadar,221705,,
Uttar Pradesh,Meerut,Kithore,250104,,
Uttar Pradesh,Meerut,Mawana,250001,,
Uttar Pradesh,Meerut,Mawana,250106,,
Uttar Pradesh,Meerut,Mawana,250401,,
Uttar Pradesh,Meerut,Mawana,250402,,
Uttar Pradesh,Meerut,Mawana,250404,,
Uttar Pradesh,Meerut,Mawana,250406,,
Uttar Pradesh,Meerut,Meerut,245206,,
Uttar Pradesh,Meerut,Meerut,250002,,
Uttar Pradesh,Meerut,Meerut,250003,,
Uttar Pradesh,Meerut,Meerut,250004,,
Uttar Pradesh,Meerut,Meerut,250005,,
Uttar Pradesh,Meerut,Meerut,250103,,
Uttar Pradesh,Meerut,Meerut,250110,,
Uttar Pradesh,Meerut,Meerut,250205,,
Uttar Pradesh,Meerut,Meerut,250222,,
Uttar Pradesh,Meerut,Meerut,250341,,
Uttar Pradesh,Meerut,Meerut,250342,,
Uttar Pradesh,Meerut,Meerut,250344,,
Uttar Pradesh,Meerut,Meerut,250501,,
Uttar Pradesh,Meerut,Meerut,250502,,
Uttar Pradesh,Meerut,Sardhana,250221,,
Uttar Pradesh,Meerut,Sardhana,250223,,
Uttar Pradesh,Mirzapur,Adalhat,231302,,
Uttar Pradesh,Mirzapur,Chuanr,231304,,
Uttar Pradesh,Mirzapur,Chuanr,231305,,
Uttar Pradesh,Mirzapur,Chunar,231301,,
Uttar Pradesh,Mirzapur,Chunar,231306,,
Uttar Pradesh,Mirzapur,Chunar,231311,,
Uttar Pradesh,Mirzapur,Lalganj,231307,,
Uttar Pradesh,Mirzapur,Marihan,231210,,
Uttar Pradesh,Mirzapur,Mirzapur,231211,,
Uttar Pradesh,Mirzapur,Mirzapur,231303,,
Uttar Pradesh,Mirzapur,Mirzapur,231309,,
Uttar Pradesh,Mirzapur,Mirzapur,231312,,
Uttar Pradesh,Mirzapur,Mirzapur,231313,,
Uttar Pradesh,Mirzapur,Mirzapur,231314,,
Uttar Pradesh,Mirzapur,Mirzapur,231501,,
Uttar Pradesh,Mirzapur,Mirzapur Sadar,231001,,
Uttar Pradesh,Moradabad,Balari,244413,,
Uttar Pradesh,Moradabad,Bilari,244411,,
Uttar Pradesh,Moradabad,Bilari,244412,,
Uttar Pradesh,Moradabad,Bilari,244414,,
Uttar Pradesh,Moradabad,Bilari,244415,,
Uttar Pradesh,Moradabad,Chandausi,244301,,
Uttar Pradesh,Moradabad,Chandausi,244410,,
Uttar Pradesh,Moradabad,Moradabad,244001,,
Uttar Pradesh,Moradabad,Moradabad,244103,,
Uttar Pradesh,Moradabad,Moradabad,244104,,
Uttar Pradesh,Moradabad,Moradabad,244401,,
Uttar Pradesh,Moradabad,Moradabad,244402,,
Uttar Pradesh,Moradabad,Moradabad,244504,,
Uttar Pradesh,Moradabad,Moradabad,244923,,
Uttar Pradesh,Moradabad,Moradabad,244925,,
Uttar Pradesh,Moradabad,Sambhal,244302,,
Uttar Pradesh,Moradabad,Sambhal,244303,,
Uttar Pradesh,Moradabad,Thakuedwara,244601,,
Uttar Pradesh,Moradabad,Thakurdwara,244602,,
Uttar Pradesh,Muzaffarnagar,Budhana,247771,,
Uttar Pradesh,Muzaffarnagar,Budhana,247775,,
Uttar Pradesh,Muzaffarnagar,Budhana,251201,,
Uttar Pradesh,Muzaffarnagar,Budhana,251203,,
Uttar Pradesh,Muzaffarnagar,Budhana,251309,,
Uttar Pradesh,Muzaffarnagar,Budhana,251318,,
Uttar Pradesh,Muzaffarnagar,Budhana,251319,,
Uttar Pradesh,Muzaffarnagar,Jansath,251308,,
Uttar Pradesh,Muzaffarnagar,Jansath,251314,,
Uttar Pradesh,Muzaffarnagar,Jansath,251315,,
Uttar Pradesh,Muzaffarnagar,Jansath,251316,,
Uttar Pradesh,Muzaffarnagar,Jansath,251320,,
Uttar Pradesh,Muzaffarnagar,Kairana,247773,,
Uttar Pradesh,Muzaffarnagar,Kairana,247774,,
Uttar Pradesh,Muzaffarnagar,Kairana,247777,,
Uttar Pradesh,Muzaffarnagar,Kairana,247778,,
Uttar Pradesh,Muzaffarnagar,Kairana,251305,,
Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,247772,,
Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,247776,,
Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,251001,,
Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,251002,,
